-2.54539;-2.36817;-4.50244;-3.34312;-1.96391;-2.31387;-3.80502;-4.09452;-0.335685;-2.68873;-1.23783;-5.07508;0.714313;3.09665;-3.9659;10.5387;-10.6946;-5.65122;
-2.54772;-2.37012;-4.55156;-3.35061;-1.97208;-2.33097;-3.80944;-4.10314;-0.328718;-2.689;-1.22894;-5.09131;0.726527;3.12915;-3.99761;10.6136;-10.7654;-5.70304;
-2.55069;-2.37184;-4.61098;-3.35867;-1.97999;-2.35863;-3.81439;-4.11168;-0.322934;-2.69491;-1.22666;-5.11205;0.734019;3.15535;-4.03206;10.6803;-10.8408;-5.76186;
-2.55222;-2.37405;-4.64512;-3.36549;-1.98853;-2.36026;-3.8204;-4.12177;-0.316778;-2.68544;-1.20721;-5.1184;0.759132;3.20115;-4.05323;10.7733;-10.8945;-5.80089;
-2.55378;-2.37618;-4.67132;-3.37242;-1.99696;-2.35349;-3.8252;-4.13113;-0.309314;-2.67587;-1.18785;-5.12558;0.782526;3.24535;-4.07681;10.8628;-10.9505;-5.84118;
-2.55662;-2.37805;-4.71099;-3.38078;-2.00511;-2.36071;-3.82825;-4.13933;-0.300423;-2.67613;-1.17906;-5.14109;0.797529;3.28094;-4.10725;10.9372;-11.0178;-5.89345;
-2.55873;-2.37991;-4.74281;-3.38844;-2.01322;-2.36038;-3.83709;-4.14854;-0.298693;-2.67078;-1.16503;-5.15246;0.819118;3.31906;-4.13033;11.0167;-11.0787;-5.94041;
-2.56138;-2.38162;-4.79107;-3.39685;-2.02127;-2.37577;-3.83879;-4.15234;-0.288198;-2.6705;-1.1567;-5.16658;0.830818;3.34875;-4.16338;11.0856;-11.1507;-5.98144;
-2.56384;-2.38333;-4.83022;-3.40509;-2.02929;-2.38254;-3.84393;-4.15916;-0.283695;-2.66838;-1.14654;-5.17948;0.846079;3.38195;-4.19159;11.1577;-11.2174;-6.0258;
-2.56617;-2.38503;-4.86784;-3.41332;-2.03733;-2.38758;-3.84957;-4.1652;-0.27842;-2.66452;-1.13468;-5.19124;0.86416;3.41647;-4.21822;11.2313;-11.2815;-6.06839;
-2.56881;-2.38657;-4.89985;-3.42191;-2.04513;-2.38797;-3.85473;-4.1725;-0.272934;-2.66406;-1.12691;-5.20673;0.87884;3.44755;-4.24716;11.2992;-11.3482;-6.12034;
-2.57218;-2.38801;-4.95143;-3.43074;-2.05251;-2.40977;-3.85959;-4.1791;-0.267464;-2.66869;-1.12514;-5.22437;0.890019;3.47394;-4.27664;11.3629;-11.4154;-6.17219;
-2.57488;-2.38967;-5.00555;-3.4389;-2.06009;-2.43386;-3.86424;-4.18699;-0.261143;-2.66578;-1.11492;-5.2327;0.909154;3.50974;-4.29861;11.4433;-11.4671;-6.21056;
-2.57738;-2.39121;-5.0336;-3.44668;-2.0674;-2.43257;-3.86956;-4.19496;-0.256179;-2.66218;-1.10433;-5.24468;0.927069;3.54321;-4.32284;11.5145;-11.525;-6.25785;
-2.57963;-2.39268;-5.05108;-3.45425;-2.07459;-2.42127;-3.8773;-4.20315;-0.254531;-2.6574;-1.09247;-5.25703;0.945817;3.57615;-4.34598;11.5827;-11.5836;-6.30689;
-2.58237;-2.39408;-5.08449;-3.46242;-2.08164;-2.42682;-3.88293;-4.2109;-0.250641;-2.65639;-1.08498;-5.27021;0.961224;3.60616;-4.37054;11.6495;-11.6423;-6.35499;
-2.58489;-2.39555;-5.1191;-3.47044;-2.08881;-2.43353;-3.88814;-4.2187;-0.245952;-2.65238;-1.07421;-5.27984;0.979617;3.63947;-4.39238;11.7214;-11.6954;-6.39807;
-2.58806;-2.3968;-5.17098;-3.47921;-2.09571;-2.45749;-3.89648;-4.22734;-0.245697;-2.65553;-1.07176;-5.29426;0.994219;3.66678;-4.41505;11.7873;-11.7502;-6.44724;
-2.59008;-2.39819;-5.18293;-3.48679;-2.10272;-2.44174;-3.89911;-4.23245;-0.237817;-2.64892;-1.05833;-5.30385;1.0115;3.69869;-4.43896;11.8524;-11.808;-6.48829;
-2.59329;-2.39944;-5.23555;-3.4954;-2.10943;-2.4678;-3.90568;-4.23967;-0.235663;-2.65161;-1.05563;-5.31702;1.02593;3.72554;-4.46123;11.9172;-11.8625;-6.53281;
-2.59504;-2.40089;-5.25011;-3.50285;-2.11644;-2.45507;-3.90762;-4.24574;-0.227283;-2.64144;-1.03848;-5.32246;1.04764;3.76183;-4.48047;11.9896;-11.9121;-6.56848;
-2.59852;-2.40218;-5.32379;-3.51193;-2.12324;-2.50171;-3.91359;-4.25342;-0.224229;-2.64422;-1.03613;-5.33238;1.06436;3.79114;-4.49992;12.0617;-11.9594;-6.60577;
-2.60083;-2.40348;-5.33866;-3.51994;-2.13008;-2.48927;-3.92186;-4.26177;-0.225757;-2.63827;-1.02406;-5.34225;1.08356;3.82316;-4.5201;12.127;-12.0124;-6.64993;
-2.6035;-2.40466;-5.35786;-3.52838;-2.13679;-2.48158;-3.92665;-4.26819;-0.221389;-2.63658;-1.01687;-5.35577;1.09875;3.85078;-4.5439;12.1864;-12.0701;-6.69829;
-2.60625;-2.40578;-5.38014;-3.53673;-2.14331;-2.47783;-3.92925;-4.27347;-0.214285;-2.63634;-1.01146;-5.37014;1.11195;3.87631;-4.56907;12.243;-12.1291;-6.74538;
-2.60924;-2.40687;-5.41023;-3.54514;-2.14963;-2.48285;-3.93395;-4.27945;-0.210173;-2.63811;-1.00847;-5.38549;1.12476;3.90054;-4.59342;12.2983;-12.1873;-6.7935;
-2.61228;-2.40792;-5.44699;-3.55367;-2.15585;-2.49499;-3.93935;-4.28662;-0.207095;-2.64107;-1.00699;-5.40098;1.13735;3.92429;-4.61697;12.3543;-12.2429;-6.84264;
-2.61443;-2.40911;-5.46102;-3.56084;-2.16191;-2.48617;-3.94416;-4.29365;-0.203112;-2.63492;-0.995197;-5.40953;1.15521;3.95379;-4.63582;12.4168;-12.2915;-6.88387;
-2.61738;-2.41019;-5.51877;-3.56883;-2.16782;-2.52106;-3.94656;-4.29898;-0.197678;-2.63669;-0.992487;-5.42045;1.16787;3.97813;-4.65674;12.4756;-12.3414;-6.92057;
-2.61936;-2.41172;-5.53702;-3.57598;-2.17426;-2.51582;-3.95681;-4.30782;-0.201217;-2.62356;-0.971382;-5.41852;1.19726;4.0204;-4.66461;12.5533;-12.374;-6.94726;
-2.62156;-2.41286;-5.55783;-3.58342;-2.1803;-2.51301;-3.96011;-4.3142;-0.195408;-2.61734;-0.960123;-5.42559;1.21536;4.04982;-4.68205;12.6163;-12.4196;-6.9853;
-2.62376;-2.41406;-5.58493;-3.59075;-2.18632;-2.51686;-3.96536;-4.32014;-0.19203;-2.60967;-0.947109;-5.4293;1.23551;4.08099;-4.69687;12.6835;-12.4608;-7.01674;
-2.62692;-2.41504;-5.63367;-3.59918;-2.19218;-2.54189;-3.97315;-4.32624;-0.192671;-2.61259;-0.946075;-5.44143;1.24938;4.1044;-4.7159;12.7404;-12.5093;-7.05741;
-2.62906;-2.41615;-5.65242;-3.60662;-2.19809;-2.53769;-3.97506;-4.3304;-0.185088;-2.60575;-0.934116;-5.44765;1.26698;4.13298;-4.73359;12.8007;-12.5559;-7.09141;
-2.63138;-2.41723;-5.67496;-3.61406;-2.20388;-2.53766;-3.97931;-4.33614;-0.181756;-2.60031;-0.923895;-5.45446;1.284;4.16043;-4.75072;12.861;-12.6012;-7.12718;
-2.63438;-2.41821;-5.71346;-3.6223;-2.20965;-2.55339;-3.98502;-4.34212;-0.180875;-2.60138;-0.92103;-5.46613;1.2982;4.18438;-4.76981;12.9165;-12.6495;-7.16715;
-2.63704;-2.41913;-5.73333;-3.63026;-2.21536;-2.55042;-3.99134;-4.34821;-0.179926;-2.60054;-0.916119;-5.47819;1.3123;4.20774;-4.78936;12.9698;-12.6995;-7.21067;
-2.63958;-2.41987;-5.76282;-3.63821;-2.22089;-2.55597;-3.99409;-4.35264;-0.174817;-2.60249;-0.914689;-5.49074;1.32371;4.22786;-4.80903;13.0176;-12.7475;-7.25061;
-2.6422;-2.42049;-5.80172;-3.64622;-2.22626;-2.57051;-3.99832;-4.35689;-0.17224;-2.60719;-0.91659;-5.50413;1.33363;4.24557;-4.828;13.0618;-12.7936;-7.28891;
-2.64406;-2.42117;-5.81381;-3.65349;-2.23169;-2.55848;-4.00218;-4.3603;-0.169035;-2.60446;-0.910151;-5.51363;1.34651;4.26667;-4.84564;13.1069;-12.8392;-7.32404;
-2.6462;-2.42182;-5.83826;-3.65945;-2.23576;-2.56698;-4.0065;-4.36363;-0.167936;-2.60571;-0.908811;-5.52308;1.35596;4.28243;-4.86018;13.1445;-12.8763;-7.35455;
-2.64786;-2.42256;-5.85768;-3.66476;-2.23978;-2.57125;-4.00952;-4.36729;-0.165595;-2.60153;-0.901469;-5.52721;1.36848;4.30177;-4.87172;13.1876;-12.9075;-7.37898;
-2.64939;-2.4233;-5.86894;-3.66997;-2.24384;-2.5672;-4.01436;-4.37213;-0.167492;-2.59593;-0.892544;-5.53118;1.38145;4.32177;-4.8832;13.2296;-12.9399;-7.40355;
-2.65148;-2.42395;-5.89237;-3.67574;-2.2478;-2.57532;-4.01737;-4.37656;-0.164721;-2.5966;-0.890755;-5.53984;1.39132;4.33786;-4.89686;13.2682;-12.9743;-7.43407;
-2.65357;-2.42457;-5.91409;-3.68149;-2.25172;-2.58187;-4.02084;-4.38112;-0.162663;-2.59738;-0.889114;-5.5486;1.40095;4.35357;-4.91045;13.3064;-13.0088;-7.465;
-2.65521;-2.42523;-5.9203;-3.68681;-2.25566;-2.5729;-4.02496;-4.38565;-0.161441;-2.59375;-0.882546;-5.55487;1.41262;4.37144;-4.9228;13.3459;-13.0421;-7.4945;
-2.65705;-2.42587;-5.93929;-3.69236;-2.25958;-2.57684;-4.02705;-4.38939;-0.157344;-2.59207;-0.878161;-5.56116;1.42331;4.38844;-4.93532;13.3857;-13.0747;-7.52183;
-2.659;-2.42654;-5.96751;-3.6981;-2.26353;-2.58978;-4.03009;-4.39224;-0.15459;-2.5912;-0.874675;-5.56709;1.43476;4.40614;-4.94704;13.4257;-13.1063;-7.54605;
-2.66077;-2.42712;-5.98248;-3.70358;-2.26732;-2.58984;-4.03194;-4.39389;-0.151039;-2.59081;-0.871808;-5.576;1.4437;4.42099;-4.96121;13.4588;-13.1433;-7.57381;
-2.6628;-2.42765;-6.00545;-3.70928;-2.27105;-2.59801;-4.03477;-4.39712;-0.151245;-2.59335;-0.87223;-5.58678;1.45088;4.43413;-4.97618;13.4899;-13.1812;-7.60334;
-2.6641;-2.42845;-6.01729;-3.71437;-2.27513;-2.59456;-4.03838;-4.40125;-0.152113;-2.5845;-0.859833;-5.58565;1.46663;4.457;-4.98444;13.5357;-13.2082;-7.61985;
-2.66626;-2.42898;-6.04297;-3.72028;-2.27891;-2.60537;-4.04218;-4.40384;-0.15161;-2.58764;-0.861015;-5.59588;1.47434;4.47014;-4.99873;13.5683;-13.245;-7.64854;
-2.66781;-2.42957;-6.04861;-3.72561;-2.28275;-2.59612;-4.04279;-4.40556;-0.145684;-2.58458;-0.855233;-5.60283;1.48436;4.48613;-5.01216;13.6032;-13.2807;-7.67584;
-2.66971;-2.43019;-6.07478;-3.73129;-2.28662;-2.60744;-4.04882;-4.41005;-0.147331;-2.58357;-0.851842;-5.60871;1.49583;4.50317;-5.02322;13.6427;-13.3105;-7.70251;
-2.67135;-2.43077;-6.08586;-3.73662;-2.29038;-2.604;-4.05162;-4.41313;-0.144632;-2.58163;-0.84748;-5.61642;1.50613;4.51896;-5.03594;13.6777;-13.3444;-7.73126;
-2.67331;-2.43129;-6.10785;-3.74223;-2.29406;-2.61176;-4.05521;-4.41656;-0.143218;-2.58338;-0.8473;-5.62645;1.51477;4.53266;-5.04934;13.7109;-13.3787;-7.76188;
-2.67468;-2.43192;-6.11112;-3.74707;-2.29769;-2.60153;-4.05671;-4.41934;-0.138639;-2.57788;-0.839184;-5.63134;1.52649;4.54994;-5.06052;13.7478;-13.4101;-7.78767;
-2.67655;-2.43253;-6.13934;-3.75229;-2.30124;-2.61671;-4.06363;-4.42411;-0.143721;-2.57694;-0.835925;-5.63648;1.53734;4.56612;-5.07056;13.7856;-13.4389;-7.81129;
-2.67831;-2.43306;-6.15178;-3.75747;-2.30475;-2.61615;-4.06162;-4.42456;-0.137545;-2.57699;-0.833641;-5.64578;1.54451;4.57916;-5.0852;13.814;-13.4775;-7.83691;
-2.6801;-2.4336;-6.16613;-3.76259;-2.30819;-2.61791;-4.06411;-4.42717;-0.135169;-2.57684;-0.831287;-5.65439;1.55309;4.59284;-5.09791;13.846;-13.5116;-7.86514;
-2.68186;-2.43412;-6.18024;-3.76765;-2.31158;-2.61964;-4.06791;-4.4304;-0.134369;-2.57696;-0.829296;-5.66319;1.56167;4.60632;-5.11032;13.8778;-13.5449;-7.89415;
-2.68346;-2.43465;-6.1905;-3.77242;-2.31491;-2.61783;-4.07069;-4.43406;-0.13215;-2.57539;-0.8255;-5.67086;1.5708;4.62039;-5.12213;13.9106;-13.5768;-7.92272;
-2.68527;-2.43516;-6.20674;-3.77732;-2.31816;-2.62225;-4.07487;-4.43833;-0.132134;-2.57629;-0.824497;-5.68021;1.57897;4.63313;-5.13426;13.9419;-13.6089;-7.9529;
-2.68671;-2.43575;-6.21544;-3.78187;-2.3215;-2.61913;-4.07728;-4.44215;-0.129124;-2.57166;-0.817349;-5.68435;1.59016;4.64943;-5.14418;13.9787;-13.6373;-7.97759;
-2.68874;-2.4363;-6.24307;-3.78703;-2.32481;-2.63485;-4.08154;-4.44669;-0.128995;-2.5733;-0.81718;-5.69147;1.59932;4.66332;-5.15481;14.0143;-13.666;-8.00385;
-2.69053;-2.43684;-6.25827;-3.79194;-2.32809;-2.63836;-4.08456;-4.45051;-0.127101;-2.57301;-0.814871;-5.69855;1.60833;4.67709;-5.16597;14.0481;-13.6964;-8.03074;
-2.69202;-2.43751;-6.27157;-3.79661;-2.33155;-2.63937;-4.08583;-4.4533;-0.122109;-2.56675;-0.805907;-5.69941;1.62163;4.69581;-5.17416;14.0895;-13.7215;-8.04973;
-2.69383;-2.43806;-6.29596;-3.80156;-2.33489;-2.65144;-4.0947;-4.45879;-0.128777;-2.5656;-0.802755;-5.70455;1.63262;4.71118;-5.18326;14.1269;-13.7477;-8.0747;
-2.6954;-2.43858;-6.30331;-3.80628;-2.33817;-2.6466;-4.09257;-4.4598;-0.12076;-2.56367;-0.798636;-5.71182;1.64112;4.72479;-5.19577;14.1574;-13.7816;-8.09996;
-2.69707;-2.43909;-6.3144;-3.8111;-2.34143;-2.64573;-4.09364;-4.46279;-0.117451;-2.56268;-0.795629;-5.71941;1.6499;4.7384;-5.20756;14.1889;-13.8136;-8.12652;
-2.69908;-2.43959;-6.34043;-3.81623;-2.34466;-2.65997;-4.0996;-4.46645;-0.121339;-2.56499;-0.796327;-5.72765;1.65826;4.75106;-5.2187;14.2206;-13.8443;-8.15231;
-2.70074;-2.44009;-6.3498;-3.821;-2.34787;-2.65767;-4.10316;-4.4696;-0.120479;-2.564;-0.793387;-5.73528;1.66705;4.76423;-5.23013;14.252;-13.8758;-8.17976;
-2.70249;-2.44064;-6.36699;-3.82591;-2.35117;-2.66299;-4.10612;-4.47244;-0.118467;-2.56283;-0.790235;-5.74071;1.6769;4.77869;-5.24047;14.2867;-13.9047;-8.20367;
